material_id,e_ij_max,band_gap,lattice_a,lattice_b,lattice_c,angle_alpha,angle_beta,angle_gamma,space_group,atomic_positions,atomic_elements
mp-560045,0.019500000000000003,,7.625733,7.625733,18.815437,90.0,90.0,90.0,92,"[array([3.04017385, 6.24661156, 3.78128193]), array([ 2.75298112,  4.8475107 , 12.0507982 ]), array([1.73449585, 3.79875889, 4.07128426]), array([6.14337439, 5.87251598, 5.50707144]), array([2.05964948, 5.29522511, 0.80321219]), array([1.37912144, 4.58555915, 5.62643657]), array([ 5.89123715,  3.82697411, 13.47900276]), array([ 3.3140063 ,  5.19939253, 10.04014297]), array([ 7.61162539,  2.07837065, 18.18286201]), array([2.33050789, 5.56608352, 8.60450631]), array([ 5.56608352,  2.33050789, 10.21093069]), array([ 6.85304035,  5.19198794, 10.33029582]), array([5.19198794, 6.85304035, 8.48514118]), array([ 5.29522511,  2.05964948, 18.01222481]), array([ 0.4988602 ,  1.38652603, 13.47915328]), array([7.1268728 , 6.23920697, 4.07143478]), array([ 5.54736235,  0.01410761, 10.04029349]), array([ 2.43374506,  0.77269265, 17.89285968]), array([ 5.87251598,  6.14337439, 13.30836556]), array([2.07837065, 7.61162539, 0.63257499]), array([4.8475107 , 2.75298112, 6.7646388 ]), array([ 6.24661156,  3.04017385, 15.03415507]), array([0.01410761, 5.54736235, 8.77514351]), array([0.77269265, 2.43374506, 0.92257732]), array([1.0346442 , 1.05988538, 7.34693895]), array([ 6.23920697,  7.1268728 , 14.74400222]), array([3.82697411, 5.89123715, 5.33643424]), array([ 2.7782223 ,  4.87275188, 16.1723573 ]), array([4.3117267 , 2.42634047, 0.63242447]), array([5.19939253, 3.3140063 , 8.77529403]), array([1.75321702, 1.48235861, 3.90064706]), array([ 2.42634047,  4.3117267 , 18.18301253]), array([ 4.58555915,  1.37912144, 13.18900043]), array([ 6.5910888 ,  6.56584762, 16.75465745]), array([6.56584762, 6.5910888 , 2.06077955]), array([ 1.05988538,  1.0346442 , 11.46849805]), array([ 1.48235861,  1.75321702, 14.91478994]), array([1.38652603, 0.4988602 , 5.33628372]), array([ 3.79875889,  1.73449585, 14.74415274]), array([4.87275188, 2.7782223 , 2.6430797 ]), array([ 2.52385835,  1.36396911, 13.20311201]), array([ 6.26176389,  5.10187465, 15.02004349]), array([ 1.28900815,  5.17683561, 10.31618424]), array([6.33672485, 2.44889739, 0.90846574]), array([ 2.44889739,  6.33672485, 17.90697126]), array([5.10187465, 6.26176389, 3.79539351]), array([5.17683561, 1.28900815, 8.49925276]), array([1.36396911, 2.52385835, 5.61232499]), array([0.99972597, 2.43537697, 7.31643912]), array([5.19035603, 6.62600703, 2.09127938]), array([6.24824347, 2.81314053, 2.61257987]), array([ 1.37748953,  4.81259247, 12.02029837]), array([ 2.43537697,  0.99972597, 11.49899788]), array([ 6.62600703,  5.19035603, 16.72415762]), array([ 2.81314053,  6.24824347, 16.20285713]), array([4.81259247, 1.37748953, 6.79513863]), array([ 3.72813698,  1.4897327 , 13.75009557]), array([1.50474014, 1.41933955, 4.8958896 ]), array([ 1.41933955,  1.50474014, 13.9195474 ]), array([6.20639345, 6.12099286, 4.5118289 ]), array([ 6.1360003 ,  3.89759602, 14.47305993]), array([ 2.30812636,  5.23220605, 18.62340665]), array([0.08472952, 5.3025992 , 9.76920068]), array([ 6.12099286,  6.20639345, 14.3036081 ]), array([5.31760664, 2.39352695, 9.21568815]), array([1.4897327 , 3.72813698, 5.06534143]), array([5.23220605, 2.30812636, 0.19203035]), array([2.39352695, 5.31760664, 9.59974885]), array([7.54100348, 2.3231338 , 0.36148218]), array([5.3025992 , 0.08472952, 9.04623632]), array([ 2.3231338 ,  7.54100348, 18.45395482]), array([3.89759602, 6.1360003 , 4.34237707]), array([ 6.45337569,  1.10475519, 11.99303481]), array([1.17235731, 6.52097781, 2.58531631]), array([ 4.98522381,  4.91762169, 11.52626144]), array([2.64050919, 2.70811131, 2.11854294]), array([ 2.70811131,  2.64050919, 16.69689406]), array([1.10475519, 6.45337569, 6.82240219]), array([4.91762169, 4.98522381, 7.28917556]), array([ 6.52097781,  1.17235731, 16.23012069])]","['H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl']"
mp-551629,0.28078333333333294,,5.934083905911534,5.934083905911534,5.934083905911534,59.99999999999999,59.99999999999999,59.99999999999999,216,"[array([2.09801548, 2.09801548, 2.09801548]), array([4.19603097, 4.19603097, 4.19603097]), array([6.29404646, 6.29404646, 6.29404646]), array([3.11522298, 5.27683481, 3.11522298]), array([5.27683481, 3.11522298, 3.11522298]), array([5.27683481, 5.27683481, 5.27683481]), array([3.11522298, 3.11522298, 5.27683481])]","['Cs', 'Li', 'Mo', 'O', 'O', 'O', 'O']"
mp-13725,0.6597003841896713,,4.81341133,5.20197613,6.05746678,90.0,90.0,90.0,31,"[array([2.45347306, 4.38076638, 0.        ]), array([0.04676739, 0.82120975, 3.02873339]), array([2.4503067 , 1.70476753, 4.53385845]), array([0.04360104, 3.4972086 , 4.55234172]), array([0.04360104, 3.4972086 , 1.50512506]), array([2.4503067 , 1.70476753, 1.52360833]), array([2.4114397 , 4.29390555, 3.02873339]), array([0.00473404, 0.90807058, 0.        ]), array([0.51957026, 1.62924842, 1.26420804]), array([2.90277882, 0.55385846, 3.02873339]), array([0.87191052, 4.26468756, 3.02873339]), array([3.278621  , 0.93728857, 0.        ]), array([2.92627592, 3.57272771, 4.29294143]), array([0.51957026, 1.62924842, 4.79325874]), array([0.49606834, 4.64811767, 0.        ]), array([2.92627592, 3.57272771, 1.76452535])]","['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'P', 'P', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-1009088,0.10721999999999993,,5.40130583,5.40130583,6.635786150523387,114.0154543623888,114.0154543623888,90.0,122,"[array([0., 0., 0.]), array([2.52500000e-07, 2.70065317e+00, 2.71323658e+00]), array([2.70065317e+00, 2.52500000e-07, 2.71323658e+00]), array([2.70065292, 2.70065292, 0.        ]), array([-1.35032608,  1.50377745,  4.06985487]), array([4.20443011, 4.0509795 , 1.35661829]), array([ 1.35032684, -1.50377669,  4.06985487]), array([1.19687057, 1.35032658, 1.35661829])]","['Be', 'Be', 'Ge', 'Ge', 'As', 'As', 'As', 'As']"
mp-7648,1.4170999999999998,,5.00538596,5.1768514731956286,8.18726759,90.0,90.0,118.91025793640843,20,"[array([2.96505764, 1.51474422, 6.6533257 ]), array([0.46236482, 3.01695761, 5.62757569]), array([-0.46236417,  3.01695761,  2.5596919 ]), array([2.04032865, 1.51474422, 1.53394189]), array([1.91599032, 2.33417484, 5.74397538]), array([-0.58670267,  2.19752699,  6.536926  ]), array([0.58670315, 2.19752699, 1.65034977]), array([3.08939614, 2.33417484, 2.44328402]), array([7.80618586e-06, 2.98846172e+00, 4.09363379e+00]), array([2.50268566, 1.54324011, 0.        ]), array([1.94808015, 0.        , 2.0468169 ]), array([3.05730581, 0.        , 6.14045069])]","['Si', 'Si', 'Si', 'Si', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-685991,0.2289010580048402,,7.033545103907828,7.033545103907828,8.60333058037089,72.3782855889421,72.3782855889421,49.651550867206325,9,"[array([-1.53911169,  9.57182041,  3.41672738]), array([1.68309468, 7.18286474, 2.2120343 ]), array([-1.41203254,  4.37849584,  0.63802032]), array([-1.38470157, 11.24825305,  7.38008927]), array([ 1.53911169, 11.00442543,  7.47282983]), array([-1.52670728,  6.00790693,  4.72703969]), array([-1.68309468,  8.61546976,  6.26813675]), array([1.41203254, 5.81110086, 4.69412277]), array([1.38470157, 9.81564803, 3.32398682]), array([1.52670728, 4.57530191, 0.67093724]), array([1.02533556, 8.37740668, 5.63326464]), array([-1.02533556,  6.94480166,  1.57716218]), array([-2.72270698,  6.49806652,  0.32689878]), array([ 0.0732251 , 10.32010854,  5.45769021]), array([2.72270698, 7.93067154, 4.38300123]), array([-0.06578944,  5.32260195,  2.64017419]), array([-0.0732251 ,  8.88750352,  1.40158775]), array([0.06578944, 6.75520697, 6.69627665])]","['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Si', 'Si', 'P', 'P', 'P', 'P', 'P', 'P']"
mp-754243,0.08555722218050976,,5.098948,5.3281417366865345,8.744498115346014,74.73789696829738,90.0,61.41303175612981,5,"[array([-5.10844734, -3.08857964,  2.12637048]), array([-5.10844224, -5.93199061,  4.07748777]), array([-2.54319974, -4.32617459,  6.22165816]), array([-5.09266865, -0.01587866,  0.00968409]), array([-5.73087592, -4.51028513,  3.10192912]), array([-6.06137953, -5.33726733,  5.67269067]), array([-6.06137953, -3.68330292,  0.53116758]), array([-4.49942644, -1.53502321,  1.06086207]), array([-4.13050226, -3.34079152,  6.77445397]), array([-4.11809142, -2.33519781,  3.61634754]), array([-3.50615392, -5.00998829,  4.66594236]), array([-3.50615392, -4.01058196,  1.53791589]), array([-3.17055646, -5.84548163,  7.26531862]), array([-1.94995244, -2.80703004,  5.17048018]), array([-1.56861232, -2.00685544,  2.61499471]), array([-1.58102316, -3.67165473,  7.78366728])]","['Cr', 'Cr', 'Cr', 'Cr', 'O', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
mp-30253,0.04129033099773719,,9.749531143201455,9.749531143201455,9.749531143201455,109.47122063449069,109.47122063449069,109.47122063449069,217,"[array([5.62889443e+00, 2.81444721e+00, 2.22044605e-16]), array([2.18290941, 2.18290941, 2.18290941]), array([ 3.44598502, -3.44598502,  3.44598502]), array([-3.44598502,  3.44598502,  3.44598502]), array([ 3.44598502,  3.44598502, -3.44598502]), array([-2.22044605e-16,  2.81444722e+00,  5.62889443e+00]), array([5.62889443, 0.        , 2.81444721]), array([-4.44089210e-16,  5.62889443e+00,  2.81444721e+00]), array([2.81444721e+00, 5.62889443e+00, 2.22044605e-16]), array([2.81444721, 0.        , 5.62889443]), array([0., 0., 0.]), array([4.59709478, 4.59709478, 2.47845018]), array([ 3.1504442 ,  1.03179971, -1.03179971]), array([ 1.03179971,  3.1504442 , -1.03179971]), array([1.03179965, 8.10734472, 1.03179965]), array([8.10734472, 1.03179965, 1.03179965]), array([2.47845018, 4.59709478, 4.59709478]), array([ 3.1504442 , -1.03179971,  1.03179971]), array([-1.03179971,  3.1504442 ,  1.03179971]), array([4.59709478, 2.47845018, 4.59709478]), array([ 1.03179971, -1.03179971,  3.1504442 ]), array([-1.03179971,  1.03179971,  3.1504442 ]), array([1.03179965, 1.03179965, 8.10734472])]","['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Sr', 'Sn', 'Sn', 'Sn', 'Sn', 'Sn', 'Sn', 'Sn', 'Sn', 'Sn', 'Sn', 'Sn', 'Sn']"
mp-9816,0.1362179544465291,,4.600326295647526,4.6003258118310075,4.60032803,109.47122201283106,109.47121985348774,109.47121762994277,217,"[array([0., 0., 0.]), array([-6.30580770e-09, -1.26116154e-08,  2.90087839e+00]), array([0.80112812, 1.38759418, 0.56648369]), array([ 2.73497336,  0.        , -0.96695906]), array([-1.36748637,  2.36855621, -0.96695906])]","['Ge', 'F', 'F', 'F', 'F']"
mp-18578,0.3587885628127421,,5.64759888,8.92299006396497,8.961092527458293,88.84978990063256,90.0,90.0,4,"[array([2.90144675, 4.49648679, 2.90201486]), array([0.07764731, 4.59927921, 6.0644857 ]), array([2.73246636, 0.06679781, 1.67357723]), array([5.5562658 , 9.02896819, 7.29292333]), array([2.83611866, 7.42571227, 5.37532861]), array([0.01231922, 1.67005373, 3.59117195]), array([5.44655667, 6.01051747, 0.66861167]), array([2.62275723, 3.08524853, 8.29788889]), array([2.64060607, 6.33174821, 8.39089437]), array([2.82648109, 1.78315445, 5.37729522]), array([5.46440551, 2.76401779, 0.57560619]), array([2.68164938e-03, 7.31261155e+00, 3.58920534e+00]), array([5.12584574, 2.97643085, 2.225292  ]), array([2.3020463 , 6.11933515, 6.74120856]), array([1.65218376, 7.00911988, 3.88461271]), array([4.4759832 , 2.08664612, 5.08188785]), array([1.39465094, 7.0384179 , 0.18819067]), array([4.21845038, 2.0573481 , 8.77830989]), array([5.06085328, 6.09043148, 2.56113406]), array([2.23705384, 3.00533452, 6.4053665 ]), array([1.93827502, 1.86894422, 3.92821478]), array([4.76207446, 7.22682178, 5.03828578]), array([4.08513101, 7.19622601, 8.62025517]), array([1.26133157, 1.89953999, 0.34624539]), array([2.64271144, 0.28153367, 6.14938215]), array([5.46651088, 8.81423233, 2.81711841]), array([5.63863027, 4.44167748, 8.75138918]), array([2.81483083, 4.65408852, 0.21511138])]","['Tl', 'Tl', 'Tl', 'Tl', 'Zn', 'Zn', 'Zn', 'Zn', 'As', 'As', 'As', 'As', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-1220802,0.47586683561948995,,5.186488,5.776745212302513,6.6877315404867295,89.22898645566399,106.36688916242252,97.19096106993766,1,"[array([-0.32549275, -1.42454805, -1.01965762]), array([ 2.87771351, -4.18270886, -5.43989534]), array([ 1.43779774, -0.14343474, -3.29571346]), array([ 3.74868254, -2.87036997, -3.07812816]), array([ 0.31317065, -1.59156028, -4.79443336]), array([ 2.26113246, -4.12307415, -1.76330818]), array([ 1.7620037 , -1.99923892, -5.45798575]), array([ 0.91477829, -3.52152352, -1.04121215]), array([-0.5757387 , -0.57160552, -5.73544901]), array([ 3.22297706, -5.00300022, -0.75435085]), array([-0.517969  , -2.94584157, -4.28733735]), array([ 3.16461063, -2.68482129, -2.2419984 ]), array([ 0.6108143 , -0.76076191, -3.25711417]), array([ 1.9657274 , -4.92972744, -3.20058484])]","['Na', 'Na', 'H', 'H', 'Se', 'Se', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-625378,0.08443050937019357,,7.837696574937198,7.837696574937198,9.277801711484438,64.47040837780966,64.47040837780966,29.849437699544755,5,"[array([-9.55930506e-03,  1.04347373e+01,  7.10446835e+00]), array([-0.00955931,  8.85813122,  1.1803751 ]), array([-2.92169611e-03,  5.47775469e+00,  4.98124681e+00]), array([-2.92169611e-03,  1.38151139e+01,  3.30359664e+00]), array([0.78631708, 7.96555472, 8.09113968]), array([0.01044083, 7.43287939, 6.81585518]), array([ 0.78631708, 11.32731383,  0.19370377]), array([1.04408261e-02, 1.18599892e+01, 1.46898827e+00]), array([ 0.77714612, 13.13147233,  6.61789996]), array([-0.78321373, 13.12790301,  6.61490305]), array([0.77714612, 6.16139622, 1.66694349]), array([-0.78321373,  6.16496554,  1.6699404 ]), array([-1.65066676e-03,  3.16424488e+00,  5.07481736e+00]), array([-8.33647978e-03,  1.68200257e+01,  5.52320415e+00]), array([-1.65066676e-03,  1.61286237e+01,  3.21002609e+00]), array([-0.00833648,  2.47284286,  2.7616393 ]), array([-1.21814635,  7.13346029,  5.04900691]), array([1.21524849, 7.13646669, 5.04808048]), array([-1.21814635, 12.15940826,  3.23583654]), array([ 1.21524849, 12.15640186,  3.23676297]), array([-3.71359145e-03,  6.20872148e+00,  5.62238694e+00]), array([-3.71359145e-03,  1.30841471e+01,  2.66245651e+00]), array([0.00904331, 8.14282607, 7.48911812]), array([9.04331147e-03, 1.11500425e+01, 7.95725326e-01]), array([-3.29354174e-03,  1.27752443e+01,  7.11856769e+00]), array([-3.29354174e-03,  6.51762422e+00,  1.16627576e+00]), array([-4.48364557e-03,  1.77446539e+01,  5.86558299e+00]), array([-0.00448365,  1.54821461,  2.41926046]), array([-7.33557899e-04,  1.52197321e+01,  4.70911196e+00]), array([-7.33557899e-04,  4.07313641e+00,  3.57573149e+00])]","['Na', 'Na', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-36262,0.38399010481040613,,6.3596543697280055,6.402935413463712,6.359653736671858,48.38032988580039,47.80892231202092,48.38033333372323,9,"[array([3.77563661, 1.50355694, 1.02594904]), array([11.18199923,  4.84910567,  3.28067354]), array([6.06096726, 3.87465063, 3.33232844]), array([6.89606629, 3.89869652, 0.31677918]), array([4.3340632 , 1.10899136, 2.48287268]), array([9.25172447, 3.19945274, 4.22612226]), array([7.53306533, 1.33672959, 2.10782915]), array([10.11445368,  3.30696267,  1.16284229])]","['Br', 'Br', 'O', 'O', 'O', 'O', 'F', 'F']"
mp-753715,0.495779543808543,,4.5114711713436675,9.283678810036191,7.897135966454801,76.2286855959097,105.82263935988128,74.87724098948044,1,"[array([-0.16997949,  0.16778046,  9.61174208]), array([0.93330855, 0.09771728, 2.9238015 ]), array([-2.06834079,  4.62008982,  3.84784588]), array([-3.17412413,  4.68538415, 10.51092368]), array([0.79668873, 2.35579616, 7.66282252]), array([-4.0300898 ,  4.63191159,  7.72164071]), array([-2.97133642,  2.34132777,  5.74534355]), array([1.85447899, 0.06829802, 5.66787816]), array([-1.18894014,  2.30892736, 11.43755619]), array([-0.07903154,  2.24013044,  4.7604423 ]), array([-1.06062379,  2.24526678,  1.95252926]), array([-2.16330503,  2.31333257,  8.62773254]), array([-0.99860205,  0.06489644,  6.73085767]), array([-5.84310182,  2.34139393,  6.79408128]), array([-0.57748069,  3.1083484 ,  3.36119335]), array([-1.68836673,  3.1751143 , 10.03857132]), array([-0.87803526,  1.37530942,  8.2069419 ]), array([0.22182721, 1.30746895, 1.52374741]), array([-1.36393369,  1.309312  ,  5.21264687]), array([-2.47347175,  1.37538686, 11.88314797]), array([-4.56022611,  5.60823939,  6.00366856]), array([0.27907037, 3.32986587, 5.9370203 ]), array([2.3252277 , 1.1276306 , 7.37079173]), array([-2.4902918 ,  3.40867628,  7.44336432]), array([-3.60467753,  3.631833  ,  4.44854075]), array([1.21998815, 1.35589649, 4.37169292]), array([ 1.33980287, -0.83198304,  8.92946811]), array([-3.48279275,  1.43966155,  8.98337042])]","['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Si', 'Si', 'Si', 'Si', 'Ni', 'Ni', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-33024,0.5235772384278842,,5.461854368343973,5.890182383650314,5.735489327331898,88.65343851634793,91.76117640083292,92.08455593519979,1,"[array([1.55403647, 0.47965821, 2.23719358]), array([2.29671945, 1.28130195, 0.62513794]), array([1.99433918, 3.46089862, 4.10621492]), array([3.4252773 , 0.30940902, 4.30614886]), array([4.96335188, 1.2242756 , 5.09886438]), array([4.83129124, 5.32351869, 1.18936679]), array([4.37519861, 3.50050094, 0.70685543]), array([0.30320381, 4.2233733 , 3.48712381]), array([1.3392977 , 1.59469713, 1.51642353]), array([1.14244395, 4.41125137, 4.52716243]), array([4.0960959 , 1.4571948 , 4.09438833]), array([3.87200756, 4.44164702, 1.52113833])]","['H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'S', 'S', 'S', 'S']"
mp-1021511,0.5660290524346565,,4.256147748621986,4.256147748621986,5.92118,90.0,90.0,119.99999609246751,156,"[array([0.        , 0.        , 2.67990238]), array([ 2.128074  , -1.22864646,  2.51297248])]","['Cd', 'S']"
mp-757722,0.4174471394080999,,9.33656880353227,9.33656880353227,9.216489,90.0,90.0,120.00000569387613,173,"[array([4.668284  , 2.69524072, 2.02464144]), array([0.        , 0.        , 2.08546105]), array([0.        , 0.        , 6.69370555]), array([4.668284  , 2.69524072, 6.64465539]), array([ 4.668284  , -2.69524072,  6.63288594]), array([ 4.668284  , -2.69524072,  2.03641089]), array([3.15323444, 5.3949205 , 0.19670752]), array([3.08781311, 0.03332119, 0.19670752]), array([7.76380445, 2.65746431, 0.19670752]), array([ 1.57276355, -2.65746431,  4.80495202]), array([ 6.24875489, -0.03332119,  4.80495202]), array([ 6.18333356, -5.3949205 ,  4.80495202]), array([3.13788046, 5.3640897 , 3.93665738]), array([7.74478119, 2.68617665, 3.93665738]), array([3.12219035, 0.03543965, 3.93665738]), array([ 6.21437765, -0.03543965,  8.54490188]), array([ 1.59178681, -2.68617665,  8.54490188]), array([ 6.19868754, -5.3640897 ,  8.54490188]), array([4.83314912, 6.3321266 , 9.04096097]), array([3.1977512 , 5.34596964, 2.17076887]), array([4.56458741, 4.45798123, 4.47431048]), array([3.06829035, 3.46795122, 9.01732067]), array([6.13747234, 3.6945127 , 9.01732067]), array([1.43620691, 1.01955901, 9.04096097]), array([3.19354974, 1.72405849, 4.47431048]), array([3.10794742, 0.09634927, 2.17076887]), array([7.69915338, 2.64338709, 2.17076887]), array([ 1.60107203, -0.73400422,  4.43271647]), array([6.24671485, 1.90366628, 4.47431048]), array([4.79908932, 0.92324208, 9.01732067]), array([ 4.53747868, -0.92324208,  4.40907617]), array([ 3.08985315, -1.90366628,  9.08255498]), array([7.73549597, 0.73400422, 9.04096097]), array([ 1.63741462, -2.64338709,  6.77901337]), array([ 6.22862058, -0.09634927,  6.77901337]), array([ 6.14301826, -1.72405849,  9.08255498]), array([ 7.90036109, -1.01955901,  4.43271647]), array([ 3.19909566, -3.6945127 ,  4.40907617]), array([ 6.26827765, -3.46795122,  4.40907617]), array([ 4.77198059, -4.45798123,  9.08255498]), array([ 6.1388168 , -5.34596964,  6.77901337]), array([ 4.50341888, -6.3321266 ,  4.43271647])]","['Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-18129,0.12000000000000004,,9.417725,9.417725,6.119833,90.0,90.0,90.0,113,"[array([7.95476618, 6.17182132, 3.01031525]), array([3.24590368, 7.95476618, 3.10951775]), array([6.17182132, 1.46295882, 3.10951775]), array([1.46295882, 3.24590368, 3.01031525]), array([0., 0., 0.]), array([4.7088625, 4.7088625, 0.       ]), array([5.91724138, 8.20934612, 5.59158126]), array([3.50048362, 1.20837888, 5.59158126]), array([1.20837888, 5.91724138, 0.52825174]), array([8.20934612, 3.50048362, 0.52825174]), array([8.80997095, 1.58420261, 1.58487763]), array([0.60775405, 7.83352239, 1.58487763]), array([1.58420261, 0.60775405, 4.53495537]), array([7.83352239, 8.80997095, 4.53495537]), array([6.29306511, 4.10110845, 1.58487763]), array([5.31661655, 6.29306511, 4.53495537]), array([4.10110845, 3.12465989, 4.53495537]), array([3.12465989, 5.31661655, 1.58487763]), array([3.46996078, 1.23890172, 1.7155789 ]), array([8.17882328, 3.46996078, 4.4042541 ]), array([1.23890172, 5.94776422, 4.4042541 ]), array([5.94776422, 8.17882328, 1.7155789 ]), array([4.7088625 , 0.        , 4.67492819]), array([0.        , 4.7088625 , 1.44490481])]","['La', 'La', 'La', 'La', 'Zn', 'Zn', 'Ga', 'Ga', 'Ga', 'Ga', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'O', 'O']"
mp-568536,0.9140239368997114,,9.24779625,9.247795406329304,5.24446703,90.0,90.0,120.00000676415131,189,"[array([0.        , 0.        , 2.62223352]), array([4.62390258, 2.66960573, 0.        ]), array([-4.96723163e-06,  5.33921947e+00,  0.00000000e+00]), array([ 5.48519209e+00, -5.93135050e-09,  2.62223352e+00]), array([-1.18913592,  2.05964327,  0.        ]), array([ 2.37827158e+00, -2.57171710e-09,  0.00000000e+00]), array([-2.74259635,  4.75031494,  2.62223352]), array([1.88130187, 3.25851026, 2.62223352]), array([3.43476195, 5.94918193, 0.        ])]","['Ba', 'Ba', 'Ba', 'I', 'I', 'I', 'I', 'I', 'I']"
mp-757248,0.5429153942374447,,4.519192,9.074586,9.187278,90.0,90.0,90.0,26,"[array([2.65195225, 0.        , 0.01153003]), array([1.86723975, 0.        , 4.60516903]), array([0.0317654 , 2.30216802, 0.01568268]), array([4.4874266 , 2.30216802, 4.60932168]), array([0.02959619, 4.537293  , 2.38981313]), array([4.48959581, 4.537293  , 6.98345213]), array([0.0317654 , 6.77241798, 0.01568268]), array([4.4874266 , 6.77241798, 4.60932168]), array([4.36912319, 0.        , 2.61230144]), array([0.15006881, 0.        , 7.20594044]), array([2.02228871, 4.537293  , 9.16061652]), array([2.49690329, 4.537293  , 4.56697752]), array([2.26942072, 2.25532501, 2.27733328]), array([2.24977128, 2.25532501, 6.87097228]), array([2.26942072, 6.81926099, 2.27733328]), array([2.24977128, 6.81926099, 6.87097228]), array([3.7588741, 0.       , 4.3122878]), array([0.7603179, 0.       , 8.9059268]), array([3.26105347, 1.36441845, 1.47748886]), array([1.25813853, 1.36441845, 6.07112786]), array([1.28110507, 1.40375678, 3.11007735]), array([3.23808693, 1.40375678, 7.70371635]), array([1.4087858 , 3.13739292, 1.33246768]), array([3.1104062 , 3.13739292, 5.92610668]), array([3.13825346, 3.15384514, 3.1975678 ]), array([1.38093854, 3.15384514, 7.7912068 ]), array([0.69157195, 4.537293  , 4.52811533]), array([3.82762005, 4.537293  , 9.12175433]), array([1.38093854, 5.92074086, 7.7912068 ]), array([3.13825346, 5.92074086, 3.1975678 ]), array([1.4087858 , 5.93719308, 1.33246768]), array([3.1104062 , 5.93719308, 5.92610668]), array([1.28110507, 7.67082922, 3.11007735]), array([3.23808693, 7.67082922, 7.70371635]), array([1.25813853, 7.71016755, 6.07112786]), array([3.26105347, 7.71016755, 1.47748886])]","['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Fe', 'Fe', 'Fe', 'Fe', 'P', 'P', 'P', 'P', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
